levelId,levelName,sourceColorId,sourceHex,semanticFamily,usage,localColorId,localName,localHex,mappingScore,topCandidates,isHighRisk
73,飞行鸭,2,#231409,黑/深灰,46,19,深灰,#373737,32.334,19深灰:32.334 / 17酒红:41.554 / 16棕色:71.624,False
73,飞行鸭,3,#8FD0FF,天蓝,39,13,天蓝,#20A8DC,20.739,13天蓝:20.739 / 2青色:40.446 / 15浅紫:71.872,False
73,飞行鸭,4,#FFFFFF,米白/白,21,20,米白,#F2EDE4,-2.147,20米白:-2.147 / 15浅紫:26.257 / 6米黄:31.651,False
73,飞行鸭,5,#FFE372,黄,228,3,黄色,#F8C811,-1.565,3黄色:-1.565 / 9黄绿:43.653 / 4橙色:51.637,False
73,飞行鸭,6,#FF8B86,红,8,1,粉红,#ED5090,39.741,1粉红:39.741 / 16棕色:43.024 / 17酒红:46.206,False
73,飞行鸭,7,#CE5434,红,34,16,棕色,#974714,21.859,16棕色:21.859 / 10红色:28.676 / 17酒红:46.595,False
73,飞行鸭,8,#D89942,橙/棕,72,4,橙色,#FE8B10,13.885,4橙色:13.885 / 16棕色:35.472 / 3黄色:36.794,False
74,呐喊猫,0,#492812,橙/棕,107,17,酒红,#782F3C,31.995,17酒红:31.995 / 16棕色:34.832 / 19深灰:38.76,False
74,呐喊猫,1,#E5B67A,橙/棕,73,5,肤色,#F4BD9E,17.584,5肤色:17.584 / 4橙色:30.511 / 16棕色:45.006,False
74,呐喊猫,2,#EF7C77,红,31,1,粉红,#ED5090,38.4,1粉红:38.4 / 16棕色:38.679 / 17酒红:41.6,False
74,呐喊猫,3,#B4754B,橙/棕,40,16,棕色,#974714,21.019,16棕色:21.019 / 5肤色:28.437 / 4橙色:30.721,False
74,呐喊猫,4,#FAE9D1,米黄,111,20,米白,#F2EDE4,9.021,20米白:9.021 / 6米黄:19.608 / 5肤色:23.183,False
74,呐喊猫,5,#871400,红,66,16,棕色,#974714,21.941,16棕色:21.941 / 10红色:36.776 / 17酒红:39.072,False
74,呐喊猫,6,#B93E29,红,36,16,棕色,#974714,21.542,16棕色:21.542 / 10红色:28.91 / 17酒红:40.861,False
74,呐喊猫,7,#E0BC9B,橙/棕,36,5,肤色,#F4BD9E,9.327,5肤色:9.327 / 4橙色:44.209 / 14浅粉:48.512,False
75,小火娃,0,#2A1635,紫,215,18,深蓝,#36387E,35.918,18深蓝:35.918 / 19深灰:58.391 / 17酒红:65.658,False
75,小火娃,1,#D9442B,红,140,10,红色,#EA281A,16.877,10红色:16.877 / 16棕色:31.42 / 17酒红:53.228,False
75,小火娃,2,#FFCC70,黄,179,3,黄色,#F8C811,4.028,3黄色:4.028 / 4橙色:40.623 / 5肤色:51.219,False
75,小火娃,3,#F58E51,橙/棕,152,4,橙色,#FE8B10,10.17,4橙色:10.17 / 16棕色:30.057 / 3黄色:52.207,False
75,小火娃,4,#FDFDF5,米白/白,18,20,米白,#F2EDE4,-4.458,20米白:-4.458 / 6米黄:27.654 / 15浅紫:28.026,False
75,小火娃,5,#A78156,橙/棕,111,5,肤色,#F4BD9E,27.456,5肤色:27.456 / 16棕色:32.38 / 4橙色:37.87,False
75,小火娃,6,#6A4E3B,橙/棕,100,17,酒红,#782F3C,32.147,17酒红:32.147 / 16棕色:35.28 / 19深灰:44.161,False
75,小火娃,7,#FFD8AE,橙/棕,50,5,肤色,#F4BD9E,13.161,5肤色:13.161 / 4橙色:42.921 / 14浅粉:54.505,False
76,哥特蝴蝶,0,#2D1F41,紫,516,18,深蓝,#36387E,29.523,18深蓝:29.523 / 19深灰:57.838 / 7蓝色:64.034,False
76,哥特蝴蝶,1,#EFA067,橙/棕,110,4,橙色,#FE8B10,19.551,4橙色:19.551 / 5肤色:22.075 / 16棕色:33.824,False
76,哥特蝴蝶,2,#476485,天蓝,172,13,天蓝,#20A8DC,33.936,13天蓝:33.936 / 18深蓝:54.902 / 2青色:64.866,False
76,哥特蝴蝶,3,#CD616C,红,142,17,酒红,#782F3C,28.149,17酒红:28.149 / 1粉红:30.228 / 16棕色:40.405,False
76,哥特蝴蝶,4,#EADCDC,米白/白,80,20,米白,#F2EDE4,-2.412,20米白:-2.412 / 15浅紫:18.111 / 6米黄:28.775,False
76,哥特蝴蝶,5,#8561D9,蓝,98,7,蓝色,#4A4DCF,18.591,7蓝色:18.591 / 8紫色:29.001 / 18深蓝:38.592,False
76,哥特蝴蝶,6,#8FE1F5,天蓝,68,2,青色,#4EEAEA,22.622,2青色:22.622 / 13天蓝:28.681 / 20米白:71.443,False
77,星星蛋,0,#523A32,橙/棕,75,17,酒红,#782F3C,28.679,17酒红:28.679 / 19深灰:35.647 / 16棕色:43.715,False
77,星星蛋,1,#D4B39A,橙/棕,82,5,肤色,#F4BD9E,11.925,5肤色:11.925 / 6米黄:43.565 / 14浅粉:45.082,False
77,星星蛋,2,#F1F1F1,米白/白,161,20,米白,#F2EDE4,-4.898,20米白:-4.898 / 15浅紫:22.393 / 6米黄:30.192,False
77,星星蛋,3,#FFCC63,黄,39,3,黄色,#F8C811,-2.281,3黄色:-2.281 / 4橙色:38.824 / 9黄绿:53.212,False
77,星星蛋,4,#F5AB05,黄,29,3,黄色,#F8C811,-10.821,3黄色:-10.821 / 4橙色:23.796 / 9黄绿:60.451,False
78,吃瓜,0,#173922,绿,104,12,深绿,#207955,32.17,12深绿:32.17 / 19深灰:53.653 / 11绿色:72.287,False
78,吃瓜,1,#850000,红,84,16,棕色,#974714,27.524,16棕色:27.524 / 10红色:36.466 / 17酒红:37.413,False
78,吃瓜,2,#F95959,红,66,10,红色,#EA281A,26.529,10红色:26.529 / 1粉红:39.909 / 16棕色:41.962,False
78,吃瓜,3,#69A74D,绿,80,11,绿色,#37A92D,24.165,11绿色:24.165 / 9黄绿:39.523 / 12深绿:42.438,False
78,吃瓜,4,#B5E0A3,绿,73,6,米黄,#EBDEA6,31.374,6米黄:31.374 / 11绿色:48.684 / 9黄绿:53.278,False
78,吃瓜,5,#FF9BAB,红,38,14,浅粉,#EEB2BC,34.931,14浅粉:34.931 / 1粉红:35.042 / 17酒红:44.913,True
78,吃瓜,6,#DE0D0D,红,338,10,红色,#EA281A,4.983,10红色:4.983 / 16棕色:47.621 / 1粉红:64.21,False
78,吃瓜,7,#3A0002,红,30,17,酒红,#782F3C,24.592,17酒红:24.592 / 16棕色:49.123 / 19深灰:65.961,False
79,猫鲨,0,#3C312C,橙/棕,330,19,深灰,#373737,20.662,19深灰:20.662 / 17酒红:35.966 / 16棕色:50.92,False
79,猫鲨,1,#7077B5,蓝,609,18,深蓝,#36387E,27.587,18深蓝:27.587 / 13天蓝:38.803 / 7蓝色:45.171,False
79,猫鲨,2,#EBEEF5,米白/白,311,20,米白,#F2EDE4,-1.329,20米白:-1.329 / 15浅紫:19.52 / 6米黄:33.627,False
79,猫鲨,3,#A43D34,红,67,16,棕色,#974714,22.622,16棕色:22.622 / 17酒红:26.585 / 10红色:41.22,False
79,猫鲨,4,#F7C079,橙/棕,279,5,肤色,#F4BD9E,22.489,5肤色:22.489 / 4橙色:25.639 / 3黄色:42.347,False
79,猫鲨,5,#73B0FA,天蓝,34,13,天蓝,#20A8DC,22.565,13天蓝:22.565 / 2青色:58.978 / 7蓝色:59.256,False
79,猫鲨,6,#F6B2A9,红,8,14,浅粉,#EEB2BC,14.022,14浅粉:14.022 / 5肤色:14.706 / 6米黄:40.16,False
79,猫鲨,7,#CE7064,红,9,16,棕色,#974714,30.408,16棕色:30.408 / 17酒红:34.495 / 1粉红:44.12,False
80,郁金香信封,0,#901F29,红,249,17,酒红,#782F3C,21.595,17酒红:21.595 / 16棕色:31.931 / 1粉红:43.951,False
80,郁金香信封,1,#DA6069,红,193,1,粉红,#ED5090,29.982,1粉红:29.982 / 17酒红:33.263 / 16棕色:39.657,False
80,郁金香信封,2,#FFEFEA,红,220,20,米白,#F2EDE4,-5.241,20米白:-5.241 / 14浅粉:25.48 / 5肤色:26.452,False
80,郁金香信封,3,#C1ABA4,红,54,5,肤色,#F4BD9E,22.352,5肤色:22.352 / 14浅粉:22.407 / 20米白:23.275,False
80,郁金香信封,4,#C44000,橙/棕,291,4,橙色,#FE8B10,16.922,4橙色:16.922 / 16棕色:26.068 / 10红色:40.869,False
80,郁金香信封,5,#F7D67B,黄,458,3,黄色,#F8C811,6.189,3黄色:6.189 / 4橙色:49.714 / 9黄绿:50.78,False
80,郁金香信封,6,#EDA13C,橙/棕,145,4,橙色,#FE8B10,5.782,4橙色:5.782 / 3黄色:31.193 / 16棕色:40.379,False
80,郁金香信封,7,#91BA38,黄绿,85,9,黄绿,#9FCE21,16.165,9黄绿:16.165 / 11绿色:31.761 / 3黄色:49.887,False
80,郁金香信封,8,#548C1A,绿,115,11,绿色,#37A92D,24.719,11绿色:24.719 / 9黄绿:34.895 / 12深绿:50.624,False
80,郁金香信封,9,#33570E,绿,79,12,深绿,#207955,39.418,12深绿:39.418 / 11绿色:48.218 / 9黄绿:60.659,False
80,郁金香信封,10,#FFA3A9,红,330,14,浅粉,#EEB2BC,33.112,14浅粉:33.112 / 1粉红:41.52 / 5肤色:45.639,True
80,郁金香信封,11,#5CADFF,天蓝,190,13,天蓝,#20A8DC,23.215,13天蓝:23.215 / 7蓝色:57.45 / 2青色:61.36,False
81,甜筒,0,#663A11,橙/棕,114,16,棕色,#974714,22.206,16棕色:22.206 / 17酒红:36.678 / 4橙色:45.3,False
81,甜筒,1,#ACE946,黄绿,81,9,黄绿,#9FCE21,11.622,9黄绿:11.622 / 11绿色:38.558 / 3黄色:53.551,False
81,甜筒,2,#69A10C,黄绿,45,9,黄绿,#9FCE21,21.268,9黄绿:21.268 / 11绿色:24.486 / 3黄色:58.02,False
81,甜筒,3,#259DF8,天蓝,80,13,天蓝,#20A8DC,26.342,13天蓝:26.342 / 7蓝色:52.722 / 2青色:66.883,False
81,甜筒,4,#FFFFFF,米白/白,10,20,米白,#F2EDE4,-2.147,20米白:-2.147 / 15浅紫:26.257 / 6米黄:31.651,False
81,甜筒,5,#78C5FF,天蓝,84,13,天蓝,#20A8DC,16.509,13天蓝:16.509 / 2青色:45.207 / 7蓝色:73.368,False
81,甜筒,6,#FBBA5E,黄,52,3,黄色,#F8C811,3.853,3黄色:3.853 / 4橙色:31.863 / 5肤色:52.006,False
81,甜筒,7,#C7722D,橙/棕,26,4,橙色,#FE8B10,11.991,4橙色:11.991 / 16棕色:18.898 / 3黄色:51.88,False
82,彩虹心,0,#DE313B,红,60,10,红色,#EA281A,20.747,10红色:20.747 / 16棕色:41.536 / 1粉红:43.416,False
82,彩虹心,1,#FFC753,黄,62,3,黄色,#F8C811,-7.447,3黄色:-7.447 / 4橙色:34.978 / 9黄绿:53.243,False
82,彩虹心,2,#EE6C2C,橙/棕,63,4,橙色,#FE8B10,6.372,4橙色:6.372 / 16棕色:30.597 / 10红色:46.281,False
82,彩虹心,3,#70C7FF,天蓝,70,13,天蓝,#20A8DC,14.958,13天蓝:14.958 / 2青色:42.488 / 7蓝色:75.933,False
82,彩虹心,4,#C564F2,紫,52,8,紫色,#7221BC,28.286,8紫色:28.286 / 7蓝色:39.346 / 18深蓝:61.373,False
82,彩虹心,5,#99DB66,绿,61,9,黄绿,#9FCE21,25.221,9黄绿:25.221 / 11绿色:28.399 / 12深绿:63.617,False
83,干脆面,0,#6C1F24,红,194,17,酒红,#782F3C,11.065,17酒红:11.065 / 16棕色:36.283 / 1粉红:52.322,False
83,干脆面,1,#F8EFE5,米白/白,159,20,米白,#F2EDE4,-8.176,20米白:-8.176 / 6米黄:24.72 / 15浅紫:25.696,False
83,干脆面,2,#D87C56,橙/棕,301,16,棕色,#974714,23.891,16棕色:23.891 / 4橙色:24.501 / 5肤色:29.252,False
83,干脆面,3,#FF615B,红,90,10,红色,#EA281A,25.933,10红色:25.933 / 16棕色:41.409 / 1粉红:42.521,False
83,干脆面,4,#FFC3C0,红,3,14,浅粉,#EEB2BC,11.176,14浅粉:11.176 / 5肤色:18.213 / 6米黄:40.079,False
83,干脆面,5,#C33014,红,24,10,红色,#EA281A,17.415,10红色:17.415 / 16棕色:29.589 / 17酒红:53.317,False
84,老友记,0,#2B283E,蓝,92,18,深蓝,#36387E,33.195,18深蓝:33.195 / 19深灰:48.392 / 13天蓝:66.675,False
84,老友记,1,#743821,橙/棕,90,16,棕色,#974714,21.494,16棕色:21.494 / 17酒红:24.883 / 4橙色:48.343,False
84,老友记,2,#9997A2,灰,179,15,浅紫,#C4BED9,17.455,15浅紫:17.455 / 20米白:32.793 / 19深灰:40.352,False
84,老友记,3,#F0D2B3,橙/棕,299,5,肤色,#F4BD9E,13.408,5肤色:13.408 / 6米黄:35.384 / 14浅粉:49.997,False
84,老友记,4,#FF7C7A,红,122,1,粉红,#ED5090,36.704,1粉红:36.704 / 10红色:41.301 / 16棕色:42.315,False
84,老友记,5,#FFFFFF,米白/白,107,20,米白,#F2EDE4,-2.147,20米白:-2.147 / 15浅紫:26.257 / 6米黄:31.651,False
84,老友记,6,#BBCEDE,天蓝,66,20,米白,#F2EDE4,19.554,20米白:19.554 / 15浅紫:19.588 / 13天蓝:35.77,False
84,老友记,7,#5F1C1F,红,79,17,酒红,#782F3C,12.851,17酒红:12.851 / 16棕色:38.505 / 1粉红:56.751,False
84,老友记,8,#FDA74A,橙/棕,143,4,橙色,#FE8B10,4.155,4橙色:4.155 / 3黄色:34.759 / 16棕色:40.983,False
84,老友记,9,#3D2324,红,93,17,酒红,#782F3C,26.222,17酒红:26.222 / 19深灰:46.668 / 16棕色:52.985,False
84,老友记,10,#FFCA3E,黄,186,3,黄色,#F8C811,-17.046,3黄色:-17.046 / 4橙色:36.703 / 9黄绿:49.566,False
84,老友记,11,#C53828,红,3,10,红色,#EA281A,21.794,10红色:21.794 / 16棕色:28.105 / 17酒红:45.866,False
85,麋鹿,0,#1D120B,黑/深灰,112,19,深灰,#373737,31.884,19深灰:31.884 / 17酒红:43.78 / 16棕色:75.056,False
85,麋鹿,1,#462F1E,橙/棕,72,19,深灰,#373737,31.21,19深灰:31.21 / 17酒红:33.821 / 16棕色:40.697,False
85,麋鹿,2,#975736,橙/棕,94,16,棕色,#974714,15.97,16棕色:15.97 / 4橙色:37.494 / 17酒红:51.266,False
85,麋鹿,3,#E2C7B4,橙/棕,83,5,肤色,#F4BD9E,14.375,5肤色:14.375 / 20米白:15.726 / 6米黄:24.535,False
85,麋鹿,4,#B73022,红,37,10,红色,#EA281A,25.034,10红色:25.034 / 16棕色:25.977 / 17酒红:42.544,False
86,橘猫快乐水,0,#420C39,粉,161,17,酒红,#782F3C,53.627,17酒红:53.627 / 18深蓝:60.939 / 1粉红:61.819,True
86,橘猫快乐水,1,#FFF0DE,橙/棕,212,20,米白,#F2EDE4,6.128,20米白:6.128 / 6米黄:23.758 / 5肤色:25.729,False
86,橘猫快乐水,2,#61473A,橙/棕,55,17,酒红,#782F3C,29.967,17酒红:29.967 / 16棕色:39.069 / 19深灰:39.958,False
86,橘猫快乐水,3,#AF3B25,红,54,16,棕色,#974714,18.943,16棕色:18.943 / 10红色:31.952 / 17酒红:38.595,False
86,橘猫快乐水,4,#E5A65C,橙/棕,245,4,橙色,#FE8B10,18.277,4橙色:18.277 / 5肤色:26.897 / 16棕色:37.933,False
86,橘猫快乐水,5,#B77B34,橙/棕,54,4,橙色,#FE8B10,19.686,4橙色:19.686 / 16棕色:23.544 / 3黄色:48.658,False
86,橘猫快乐水,6,#E1C0A4,橙/棕,79,5,肤色,#F4BD9E,10.515,5肤色:10.515 / 6米黄:39.628 / 14浅粉:46.507,False
87,薯片狗,0,#245B14,绿,162,12,深绿,#207955,32.984,12深绿:32.984 / 11绿色:41.336 / 9黄绿:63.386,False
87,薯片狗,1,#7AB443,绿,276,11,绿色,#37A92D,22.848,11绿色:22.848 / 9黄绿:26.243 / 12深绿:55.671,False
87,薯片狗,2,#C8E17C,黄绿,387,9,黄绿,#9FCE21,30.283,9黄绿:30.283 / 6米黄:31.122 / 11绿色:47.428,False
87,薯片狗,3,#F9FF9C,黄绿,111,3,黄色,#F8C811,17.897,3黄色:17.897 / 9黄绿:41.03 / 5肤色:68.497,False
87,薯片狗,4,#E09B45,橙/棕,81,4,橙色,#FE8B10,11.499,4橙色:11.499 / 16棕色:35.518 / 3黄色:37.138,False
87,薯片狗,5,#FBCC6B,黄,71,3,黄色,#F8C811,1.668,3黄色:1.668 / 4橙色:41.423 / 9黄绿:53.563,False
87,薯片狗,6,#0E9E49,绿,88,11,绿色,#37A92D,22.966,11绿色:22.966 / 12深绿:33.254 / 9黄绿:57.594,False
87,薯片狗,7,#FFFFFF,米白/白,121,20,米白,#F2EDE4,-2.147,20米白:-2.147 / 15浅紫:26.257 / 6米黄:31.651,False
87,薯片狗,8,#E0414C,红,124,10,红色,#EA281A,28.503,10红色:28.503 / 1粉红:36.288 / 16棕色:40.788,False
87,薯片狗,9,#684944,红,74,17,酒红,#782F3C,24.504,17酒红:24.504 / 16棕色:42.554 / 19深灰:58.658,False
87,薯片狗,10,#FAB98D,橙/棕,165,5,肤色,#F4BD9E,9.108,5肤色:9.108 / 4橙色:32.087 / 16棕色:43.95,False
88,窗台幽灵,0,#43254D,紫,303,18,深蓝,#36387E,30.589,18深蓝:30.589 / 17酒红:60.647 / 7蓝色:63.399,False
88,窗台幽灵,1,#C1DBA8,绿,75,6,米黄,#EBDEA6,23.341,6米黄:23.341 / 20米白:26.579 / 9黄绿:56.347,False
88,窗台幽灵,2,#6DA24C,绿,136,11,绿色,#37A92D,28.488,11绿色:28.488 / 9黄绿:40.467 / 12深绿:41.615,False
88,窗台幽灵,3,#FF747E,红,160,1,粉红,#ED5090,30.005,1粉红:30.005 / 10红色:43.184 / 17酒红:44.185,False
88,窗台幽灵,4,#E69641,橙/棕,77,4,橙色,#FE8B10,6.662,4橙色:6.662 / 16棕色:33.621 / 3黄色:39.071,False
88,窗台幽灵,5,#FFCA57,黄,131,3,黄色,#F8C811,-6.975,3黄色:-6.975 / 4橙色:36.811 / 9黄绿:52.121,False
88,窗台幽灵,6,#B982FF,紫,54,7,蓝色,#4A4DCF,33.565,7蓝色:33.565 / 8紫色:36.407 / 18深蓝:52.132,False
88,窗台幽灵,7,#9ACCEB,天蓝,94,13,天蓝,#20A8DC,24.009,13天蓝:24.009 / 2青色:36.599 / 15浅紫:67.041,False
88,窗台幽灵,8,#65ABD6,天蓝,63,13,天蓝,#20A8DC,11.206,13天蓝:11.206 / 2青色:42.603 / 7蓝色:74.603,False
88,窗台幽灵,9,#302116,橙/棕,279,19,深灰,#373737,28.598,19深灰:28.598 / 17酒红:38.56 / 16棕色:49.076,False
88,窗台幽灵,10,#FFFFFF,米白/白,307,20,米白,#F2EDE4,-2.147,20米白:-2.147 / 15浅紫:26.257 / 6米黄:31.651,False
88,窗台幽灵,11,#0E3B35,青,429,12,深绿,#207955,35.271,12深绿:35.271 / 19深灰:48.839 / 13天蓝:59.771,False
88,窗台幽灵,12,#4DA078,绿,331,12,深绿,#207955,15.684,12深绿:15.684 / 11绿色:49.824 / 2青色:59.183,False
88,窗台幽灵,13,#8BF7C3,绿,184,12,深绿,#207955,46.29,12深绿:46.29 / 2青色:51.094 / 11绿色:54.353,False
88,窗台幽灵,14,#D6C4C4,红,55,20,米白,#F2EDE4,4.9,20米白:4.9 / 14浅粉:17.144 / 5肤色:22.987,False
88,窗台幽灵,15,#533A2A,橙/棕,65,17,酒红,#782F3C,31.521,17酒红:31.521 / 16棕色:38.521 / 19深灰:39.2,False
88,窗台幽灵,16,#B6896A,橙/棕,109,5,肤色,#F4BD9E,20.797,5肤色:20.797 / 16棕色:33.972 / 4橙色:41.011,False
89,幽灵,0,#744E47,红,97,17,酒红,#782F3C,23.122,17酒红:23.122 / 16棕色:38.792 / 1粉红:61.67,False
89,幽灵,1,#FBFDFC,米白/白,195,20,米白,#F2EDE4,-2.897,20米白:-2.897 / 15浅紫:25.918 / 6米黄:31.019,False
89,幽灵,2,#FFA9AD,红,36,14,浅粉,#EEB2BC,30.971,14浅粉:30.971 / 5肤色:43.158 / 1粉红:44.48,True
89,幽灵,3,#B5A9A2,橙/棕,85,14,浅粉,#EEB2BC,21.834,14浅粉:21.834 / 20米白:24.045 / 5肤色:24.539,False
90,焦糖土司,0,#563020,橙/棕,86,17,酒红,#782F3C,25.992,17酒红:25.992 / 16棕色:34.588 / 19深灰:45.483,False
90,焦糖土司,1,#FBF6D3,米黄,202,20,米白,#F2EDE4,13.422,20米白:13.422 / 6米黄:14.937 / 5肤色:31.349,False
90,焦糖土司,2,#A85E3E,橙/棕,54,16,棕色,#974714,15.84,16棕色:15.84 / 4橙色:34.216 / 5肤色:36.417,False
90,焦糖土司,3,#FBB52E,黄,125,3,黄色,#F8C811,-10.851,3黄色:-10.851 / 4橙色:25.792 / 9黄绿:58.444,False
90,焦糖土司,4,#DC5941,红,53,10,红色,#EA281A,27.161,10红色:27.161 / 16棕色:27.306 / 17酒红:46.905,False
90,焦糖土司,5,#FF953E,橙/棕,49,4,橙色,#FE8B10,-2.133,4橙色:-2.133 / 16棕色:36.969 / 3黄色:42.627,False
90,焦糖土司,6,#D58B56,橙/棕,38,4,橙色,#FE8B10,21.624,4橙色:21.624 / 5肤色:24.882 / 16棕色:26.278,False
91,蛙趣,0,#1C216B,蓝,192,18,深蓝,#36387E,11.424,18深蓝:11.424 / 7蓝色:36.14 / 8紫色:51.87,False
91,蛙趣,1,#74CEFF,天蓝,319,13,天蓝,#20A8DC,16.097,13天蓝:16.097 / 2青色:37.449 / 15浅紫:77.931,False
91,蛙趣,2,#2889BE,天蓝,161,13,天蓝,#20A8DC,13.561,13天蓝:13.561 / 2青色:53.329 / 18深蓝:65.389,False
91,蛙趣,3,#DC8C34,橙/棕,50,4,橙色,#FE8B10,5.516,4橙色:5.516 / 16棕色:31.05 / 3黄色:39.725,False
91,蛙趣,4,#FFD06B,黄,92,3,黄色,#F8C811,-0.014,3黄色:-0.014 / 4橙色:41.628 / 9黄绿:52.693,False
91,蛙趣,5,#2F2F2F,黑/深灰,24,19,深灰,#373737,-4.333,19深灰:-4.333 / 17酒红:35.86 / 18深蓝:45.894,False
91,蛙趣,6,#FEFEFE,米白/白,79,20,米白,#F2EDE4,-2.412,20米白:-2.412 / 15浅紫:25.971 / 6米黄:31.525,False
91,蛙趣,7,#D2D2D2,米白/白,146,20,米白,#F2EDE4,0.894,20米白:0.894 / 15浅紫:15.83 / 6米黄:29.684,False
92,熊猫花花,0,#1E3E11,绿,243,12,深绿,#207955,37.71,12深绿:37.71 / 11绿色:60.332 / 19深灰:63.876,False
92,熊猫花花,1,#90BA32,黄绿,374,9,黄绿,#9FCE21,14.175,9黄绿:14.175 / 11绿色:31.766 / 3黄色:49.392,False
92,熊猫花花,2,#F3F3F3,米白/白,346,20,米白,#F2EDE4,-4.685,20米白:-4.685 / 15浅紫:22.925 / 6米黄:30.358,False
92,熊猫花花,3,#433C3C,红,163,19,深灰,#373737,14.363,19深灰:14.363 / 17酒红:31.262 / 16棕色:52.239,True
92,熊猫花花,4,#599126,绿,304,11,绿色,#37A92D,24.244,11绿色:24.244 / 9黄绿:35.382 / 12深绿:48.554,False
92,熊猫花花,5,#B43C44,红,52,17,酒红,#782F3C,26.153,17酒红:26.153 / 16棕色:33.063 / 1粉红:36.078,False
92,熊猫花花,6,#787474,灰,200,19,深灰,#373737,26.167,19深灰:26.167 / 15浅紫:32.429 / 20米白:44.956,False
92,熊猫花花,7,#FFA3A9,红,81,14,浅粉,#EEB2BC,33.112,14浅粉:33.112 / 1粉红:41.52 / 5肤色:45.639,True
92,熊猫花花,8,#211919,黑/深灰,132,19,深灰,#373737,28.018,19深灰:28.018 / 17酒红:38.262 / 18深蓝:70.08,False
92,熊猫花花,9,#D1C5C5,米白/白,136,20,米白,#F2EDE4,14.446,20米白:14.446 / 15浅紫:14.733 / 6米黄:29.842,False
92,熊猫花花,10,#E1CB7E,黄,28,3,黄色,#F8C811,13.471,3黄色:13.471 / 5肤色:48.097 / 9黄绿:51.819,False
93,卡皮巴拉,0,#382818,橙/棕,177,19,深灰,#373737,29.351,19深灰:29.351 / 17酒红:38.61 / 16棕色:46.329,False
93,卡皮巴拉,1,#D67B25,橙/棕,21,4,橙色,#FE8B10,3.107,4橙色:3.107 / 16棕色:26.48 / 3黄色:45.316,False
93,卡皮巴拉,2,#805434,橙/棕,104,16,棕色,#974714,23.789,16棕色:23.789 / 17酒红:33.85 / 4橙色:44.742,False
93,卡皮巴拉,3,#BE8D57,橙/棕,247,5,肤色,#F4BD9E,24.427,5肤色:24.427 / 4橙色:29.244 / 16棕色:31.283,False
93,卡皮巴拉,4,#74B4FF,天蓝,11,13,天蓝,#20A8DC,22.701,13天蓝:22.701 / 2青色:58.486 / 7蓝色:60.204,False
93,卡皮巴拉,5,#D74126,红,46,10,红色,#EA281A,15.867,10红色:15.867 / 16棕色:31.577 / 17酒红:54.384,False
94,魔法鸭,0,#592E0D,橙/棕,198,16,棕色,#974714,26.027,16棕色:26.027 / 17酒红:33.375 / 4橙色:51.371,False
94,魔法鸭,1,#D19EFF,紫,54,7,蓝色,#4A4DCF,48.331,7蓝色:48.331 / 8紫色:51.607 / 18深蓝:54.624,False
94,魔法鸭,2,#9868E4,紫,129,7,蓝色,#4A4DCF,23.555,7蓝色:23.555 / 8紫色:28.538 / 18深蓝:44.131,False
94,魔法鸭,3,#F7E745,黄,184,3,黄色,#F8C811,-8.966,3黄色:-8.966 / 9黄绿:32.943 / 4橙色:57.632,False
94,魔法鸭,4,#F0B052,黄,86,3,黄色,#F8C811,3.281,3黄色:3.281 / 4橙色:30.256 / 9黄绿:61.073,False
94,魔法鸭,5,#FEFEFE,米白/白,57,20,米白,#F2EDE4,-2.412,20米白:-2.412 / 15浅紫:25.971 / 6米黄:31.525,False
95,卡皮巴猪,0,#56311F,橙/棕,222,17,酒红,#782F3C,27.303,17酒红:27.303 / 16棕色:33.755 / 19深灰:45.758,False
95,卡皮巴猪,1,#805934,橙/棕,148,16,棕色,#974714,25.576,16棕色:25.576 / 17酒红:38.076 / 4橙色:43.35,False
95,卡皮巴猪,2,#B4834E,橙/棕,275,5,肤色,#F4BD9E,27.441,5肤色:27.441 / 16棕色:28.209 / 4橙色:29.696,False
95,卡皮巴猪,3,#FFFFFF,米白/白,7,20,米白,#F2EDE4,-2.147,20米白:-2.147 / 15浅紫:26.257 / 6米黄:31.651,False
95,卡皮巴猪,4,#F5CEDC,红/粉,134,14,浅粉,#EEB2BC,14.216,14浅粉:14.216 / 20米白:18.741 / 15浅紫:31.472,False
95,卡皮巴猪,5,#EB7859,红,10,16,棕色,#974714,28.614,16棕色:28.614 / 10红色:37.667 / 17酒红:48.933,False
95,卡皮巴猪,6,#74B4FF,天蓝,8,13,天蓝,#20A8DC,22.701,13天蓝:22.701 / 2青色:58.486 / 7蓝色:60.204,False
96,毛线猫,0,#3F2E43,紫,454,18,深蓝,#36387E,40.697,18深蓝:40.697 / 19深灰:47.991 / 17酒红:58.078,False
96,毛线猫,1,#FF9B57,橙/棕,224,4,橙色,#FE8B10,8.547,4橙色:8.547 / 16棕色:34.317 / 3黄色:47.747,False
96,毛线猫,2,#DD713D,橙/棕,138,4,橙色,#FE8B10,13.815,4橙色:13.815 / 16棕色:22.198 / 10红色:54.804,False
96,毛线猫,3,#F3F3F3,米白/白,449,20,米白,#F2EDE4,-4.685,20米白:-4.685 / 15浅紫:22.925 / 6米黄:30.358,False
96,毛线猫,4,#7AC9FF,天蓝,190,13,天蓝,#20A8DC,16.532,13天蓝:16.532 / 2青色:42.295 / 15浅紫:75.976,False
96,毛线猫,5,#578FDD,天蓝,115,13,天蓝,#20A8DC,27.488,13天蓝:27.488 / 7蓝色:48.823 / 18深蓝:58.078,False
